Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
the-man-company-noir-perfume-for-men-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/TheManBlue2.jpg?v=1767174505,2,,,,,,,,,,,
the-man-company-noir-perfume-for-men-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/TheManBlue3.jpg?v=1767174505,3,,,,,,,,,,,
the-man-company-noir-perfume-for-men-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/TheManBlue4.jpg?v=1767174505,4,,,,,,,,,,,
the-man-company-noir-perfume-for-men-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/TheManNoir4_287aa1c8-0123-41ee-98f5-2197cd24342a.jpg?v=1767174505,5,,,,,,,,,,,
the-man-company-noir-perfume-for-men-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/1_bebf83e6-3c8f-42ee-9ef4-b9e36c4d6bfc.jpg?v=1767174505,6,,,,,,,,,,,
the-man-company-limitless-deodorant-for-men-150-ml,The Man Company Limitless Deodorant,"<h3>Product Title:</h3>
<h5>The Man Company Limitless Men’s Deo – All-Day Freshness, Odor Control &amp; Premium Feel</h5>
<hr>
<h3>Product Description</h3>
<p>Go beyond boundaries with The Man Company Limitless Deodorant — a fragrance crafted for men who never stop chasing excellence. Every spray is an embodiment of energy, ambition, and sophistication, keeping you fresh, confident, and unstoppable throughout the day.</p>
<p>Infused with powerful long-lasting notes, this deodorant delivers an invigorating burst of freshness that transitions seamlessly from day to night. Whether you’re heading to work, hitting the gym, or stepping out for an evening event, Limitless keeps you smelling irresistibly masculine and refined.</p>
<p>Made with skin-friendly ingredients and no harmful chemicals, The Man Company Limitless Deodorant ensures comfort and care for your skin, while its captivating scent helps you leave a lasting impression wherever you go.</p>
<hr>
<h3>
<br>Key Features </h3>
<ol>
<li>
<strong>Long-Lasting Fragrance – Confidence That Endures-</strong>Experience an intense, long-lasting fragrance designed to stay with you through every challenge. Its advanced odor-control technology fights body odor and keeps you fresh for up to 24 hours, no matter how active your lifestyle.<img width=""100%"" alt="""" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/the_man_company_limitless_2.jpg?v=1760424633"">
</li>
<li>
<strong>Signature Masculine Scent – Bold, Elegant, and Modern-</strong>The Limitless fragrance blends woody, spicy, and musky notes, delivering a powerful scent that reflects confidence and sophistication. It’s the perfect balance of intensity and elegance, making it ideal for both office wear and casual outings.</li>
<li>
<strong>Skin-Friendly &amp; Non-Irritating Formula-</strong>Crafted with dermatologically tested ingredients, this deodorant is gentle on your skin and free from harsh chemicals. You can wear it daily without worrying about irritation or dryness.</li>
<li>
<strong>All-Day Freshness-</strong>Stay active, fresh, and odor-free from morning to night. The Man Company Limitless Deodorant keeps you feeling cool, clean, and in control, even during long, hectic days.</li>
<li>
<strong>Premium Packaging – Sleek &amp; Portable-</strong>Designed for the modern man, its 150 ml premium matte-finish bottle is both elegant and travel-friendly, making it your perfect grooming partner wherever you go.<img width=""100%"" alt="""" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/the_man_company_limitless_1.jpg?v=1760424687"">
</li>
<li>
<strong>No Gas Formula – More Fragrance, Less Air-</strong>Unlike traditional sprays, The Man Company Limitless Deodorant features a no-gas formula, delivering pure, concentrated fragrance with every spray — giving you more value and performance in every bottle.</li>
</ol>
<hr>
<h3>Why Choose The Man Company Limitless Deodorant?</h3>
<p>Because you’re not defined by limits — you set them.<br>The Man Company Limitless Deodorant is for men who believe in making every moment count. It’s more than just a deodorant — it’s a symbol of confidence, style, and determination.</p>
<p>With its premium long-lasting scent, skin-safe formulation, and modern masculine aroma, Limitless ensures you always smell fresh, feel powerful, and look unstoppable — wherever life takes you.</p>
<p>Unleash your inner confidence. Be Limitless.</p>",Dreamvazaar,,,"99 Deos, No Gas Body Spray for Men, Premium Men’s Fragrance, The Man Company Limitless Deodorant for Men",TRUE,Title,Default Title,,,,,TMC-LI-DE,0,,0,deny,manual,249.00,399.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/tmc-limitless.jpg?v=1767094162,1,,,,,,g,,,,,active
the-man-company-limitless-deodorant-for-men-150-ml,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/BodySprayLimitless_5.jpg?v=1767094162,2,,,,,,,,,,,
the-man-company-limitless-deodorant-for-men-150-ml,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/BodySprayLimitless_4.jpg?v=1767094162,3,,,,,,,,,,,
the-man-company-limitless-deodorant-for-men-150-ml,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/BodySprayLimitless_2.jpg?v=1767094162,4,,,,,,,,,,,
the-man-company-limitless-deodorant-for-men-150-ml,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/BodySprayLimitless_3.jpg?v=1767094162,5,,,,,,,,,,,
the-man-company-limitless-deodorant-for-men-150-ml,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/The_Man_P3.jpg?v=1767094162,6,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,Clensta Body Spray LIIT Deodorants,"<h3>Product Title:</h3>
<h4>Clensta LIIT Deodorant Unisex – Long Lasting Fresh &amp; Premium Body Spray | Daily Use</h4>
<hr>
<h3>Product discription:</h3>
<p>Stay fresh, confident, and unstoppable all day long with Clensta Body Spray LIIT Deodorant — a unisex fragrance designed for those who love to make every moment Lit In Its True (LIIT) style. Crafted with a unique long-lasting formula, this deodorant delivers a refreshing burst of fragrance that keeps you energized and odor-free, no matter how hectic your day gets.</p>
<p>Whether you’re heading to work, the gym, or a night out, Clensta LIIT Deodorant ensures you smell incredible and feel confident from morning till night. Its skin-friendly composition makes it suitable for both men and women, offering a perfect balance of freshness, elegance, and comfort.</p>
<hr>
<h2>
<br>Key Features </h2>
<ol>
<li>
<strong>Unisex Long-Lasting Fragrance-</strong>Experience a scent that’s vibrant, bold, and universally appealing. Designed for both men and women, the LIIT deodorant blends fresh top notes with warm undertones for a fragrance that complements every personality and occasion.<img src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/clensta_liit_2.jpg?v=1760424248"" alt="""" width=""100%"">
</li>
<li>
<strong>All-Day Freshness &amp; Odor Protection-</strong>Powered by advanced odor-control technology, Clensta LIIT keeps body odor away even in the most active moments. One spray in the morning is enough to give you freshness that lasts all day — through work, travel, or workouts.</li>
<li>
<strong>Gentle on Skin – Alcohol-Free &amp; Safe-</strong>Formulated with skin-friendly ingredients, this deodorant is non-irritating and safe for daily use. It’s free from harsh chemicals, parabens, and alcohol, ensuring your skin stays smooth, fresh, and protected.<img src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/clensta_liit_1.jpg?v=1760424267"" alt="""" width=""100%"">
</li>
<li>
<strong>Premium Perfume-Like Aroma-</strong>Clensta LIIT doesn’t just mask odor — it leaves a luxurious fragrance that feels like a fine perfume. Enjoy a clean, energetic scent that boosts your mood and leaves a lasting impression everywhere you go.</li>
<li>
<strong>Stylish &amp; Portable Packaging-</strong>The compact 150 ml bottle is sleek, easy to carry, and perfect for travel or gym use. It’s designed for convenience, so you can refresh anytime, anywhere.</li>
<li>
<strong>Eco-Conscious &amp; Cruelty-Free-</strong>As part of Clensta’s commitment to sustainable beauty, the LIIT deodorant is cruelty-free, vegan, and environmentally responsible — because freshness should never come at the planet’s expense.</li>
</ol>
<hr>
<h3>
<br>Why Choose Clensta Body Spray LIIT Deodorant?</h3>
<p>Because you deserve freshness that matches your energy.<br>Clensta LIIT isn’t just another deodorant — it’s a statement of style, confidence, and care. Its long-lasting, unisex fragrance is perfect for the modern lifestyle, keeping you fresh, confident, and ready for every challenge.</p>
<p>Whether you’re conquering your goals at work, hitting the gym, or going out with friends, Clensta LIIT ensures you smell amazing and feel energized all day long.<br>It’s not just a deodorant — it’s your daily dose of freshness, packed in a sleek bottle.<br></p>",Dreamvazaar,,,"99 Deos, Alcohol-Free Body Spray, All-Day Freshness Deodorant, Clensta Deodorant for Men & Women, Clensta LIIT Body Spray, Clensta LIIT Perfume Spray., Clensta Perfume Spray 150 ml, Long Lasting Unisex Perfume, Skin-Friendly Deodorant, Unisex Body Spray with Long Lasting Fragrance",TRUE,Title,Default Title,,,,,CL-LI-BS,0,,0,deny,manual,99.00,299.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/clensta_1a1b7b95-bdf9-40d9-b740-9a84c1bf086b.jpg?v=1770445995,1,,,,,,g,,,,,active
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaLIIT2.jpg?v=1770446010,2,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaLIIT3.jpg?v=1770446010,3,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaLIIT4.jpg?v=1770446010,4,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaLIIT5.jpg?v=1770446010,5,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaLIIT6.jpg?v=1770446010,6,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaLIIT1.jpg?v=1770446010,7,,,,,,,,,,,
clensta-body-spray-cosmopolitan-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaBlack.jpg?v=1770445995,8,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,Combo 4 - 4 Premium Products,"<h2 data-end=""248"" data-start=""132"">❄️ <strong data-end=""246"" data-start=""138"">Winter Special Combo Gift Pack – Neckband, Earrings, Perfume &amp; Bangles | Perfect Winter Gift Set for Her</strong>
</h2>
<hr data-end=""982"" data-start=""979"">
<h2 data-end=""280"" data-start=""250""><strong data-end=""278"" data-start=""254"">Product Description:</strong></h2>
<p data-end=""621"" data-start=""281"">Celebrate this cozy winter season with warmth, elegance, and style through our <strong data-end=""394"" data-start=""360"">Winter Special Combo Gift Pack</strong>. Thoughtfully curated to bring joy and comfort, this exclusive combo includes a <strong data-end=""513"" data-start=""475"">50-hour playtime wireless neckband</strong>, <strong data-end=""543"" data-start=""515"">stylish festive earrings</strong>, a <strong data-end=""570"" data-start=""547"">premium oud perfume</strong>, and a <strong data-end=""618"" data-start=""578"">beautiful set of traditional bangles</strong>.</p>
<p data-end=""827"" data-start=""623"">Whether you're gifting for winter weddings, anniversaries, seasonal celebrations, or just expressing love, this Winter Combo Sale pack blends <strong data-end=""802"" data-start=""765"">technology, tradition, and luxury</strong> in one perfect bundle.</p>
<p data-end=""977"" data-start=""829"">This limited-time <strong data-end=""869"" data-start=""847"">Winter Combo Offer</strong> is designed to make gifting easier, meaningful, and extra special — just the way your loved one deserves.</p>
<hr data-end=""982"" data-start=""979"">
<h2 data-end=""1033"" data-start=""984"">❄️ <strong data-end=""1031"" data-start=""990"">Key Features &amp; Why Choose This Combo:</strong>
</h2>
<h3 data-end=""1084"" data-start=""1035""><strong data-end=""1082"" data-start=""1039"">✔ Wireless Neckband (70 Hours Playtime)</strong></h3>
<p data-end=""1246"" data-start=""1085"">Experience uninterrupted entertainment this winter with a long-lasting battery, crisp sound, and lightweight comfort — perfect for cozy music sessions and calls.<img width=""100%"" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/GRATITUDE_DESCRIPTION.jpg?v=1767778201""></p>
<h3 data-end=""1276"" data-start=""1248""><strong data-end=""1274"" data-start=""1252"">✔ Stylish Earrings</strong></h3>
<p data-end=""1390"" data-start=""1277"">Beautifully crafted earrings that match winter fashion trends, ideal for parties, functions, and festive outfits.<img src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/combo_description_earrings.jpg?v=1767792727"" alt="""" width=""100%""></p>
<h3 data-end=""1423"" data-start=""1392""><strong data-end=""1421"" data-start=""1396"">✔ Premium Oud Perfume</strong></h3>
<p data-end=""1528"" data-start=""1424"">A rich, long-lasting, winter-perfect fragrance that keeps you fresh, confident, and charismatic all day.<img width=""100%"" alt="""" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/33_31864ada-37ed-4757-b8fa-54207bcf6dfa.jpg?v=1757074572""></p>
<h3 data-end=""1569"" data-start=""1530""><strong data-end=""1567"" data-start=""1534"">✔ Elegant Traditional Bangles</strong></h3>
<p data-end=""1684"" data-start=""1570"">A beautiful accessory that adds the perfect traditional touch to winter festive looks, weddings, and celebrations.<img src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/combo_description_bangle.jpg?v=1767792726"" alt="""" width=""100%""></p>
<h3 data-end=""1720"" data-start=""1686""><strong data-end=""1718"" data-start=""1690"">✔ Winter Combo Gift Pack</strong></h3>
<p data-end=""1876"" data-start=""1721"">A complete set combining style, fragrance, tradition, and tech — perfect for gifting during winter sales, Christmas, New Year, or special winter occasions.</p>
<h3 data-end=""1909"" data-start=""1878""><strong data-end=""1907"" data-start=""1882"">✔ Perfect for Gifting</strong></h3>
<p data-end=""2051"" data-start=""1910"">Attractive packaging and a thoughtful product mix make this combo a delightful surprise for your wife, fiancée, mother, sister, or loved one.</p>
<hr data-end=""2056"" data-start=""2053"">
<h2 data-end=""2094"" data-start=""2058"">❄️ <strong data-end=""2092"" data-start=""2064"">Why Choose This Product?</strong>
</h2>
<p data-end=""2396"" data-start=""2095"">This <strong data-end=""2126"" data-start=""2100"">Winter Combo Sale Pack</strong> is more than just a gift — it’s a fusion of <strong data-end=""2224"" data-start=""2171"">modern lifestyle needs and classic festive beauty</strong>. From staying connected with the neckband to elevating style with jewelry and treating the senses with luxurious oud perfume, this combo ensures your gifting stands out.</p>
<p data-end=""2479"" data-start=""2398"">Perfect for creating warm and memorable winter moments with your loved one. ❤️✨</p>",Dreamvazaar,,,"Best Karwa Chauth gift ideas, Karwa Chauth gift combo, Karwa Chauth special gift set for wife, Karwa Chauth traditional and modern combo",TRUE,Perfume,Oud,,,,,KC-CO-P4,0,,0,deny,manual,879.00,2199.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/dod_combo_gratitude_2.jpg?v=1767769415,1,,,,,,g,,,,,active
karwa-chauth-special-combo-gift-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/Bellavita20ML_5.jpg?v=1770355225,2,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/gratiude_info.jpg?v=1775048394,3,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/GRATITUDE_NEW_5.jpg?v=1775048394,4,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/Bellavita20ML_7.jpg?v=1770355349,5,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/Winter_Sale_Earing.jpg?v=1767790917,6,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/bangle.jpg?v=1767790917,7,,,,,,,,,,,
karwa-chauth-special-combo-gift-pack,,"<h2 data-end=""248"" data-start=""132"">❄️ <strong data-end=""246"" data-start=""138"">Winter Special Combo Gift Pack – Neckband, Earrings, Perfume &amp; Bangles | Perfect Winter Gift Set for Her</strong>
</h2>
<hr data-end=""982"" data-start=""979"">
<h2 data-end=""280"" data-start=""250""><strong data-end=""278"" data-start=""254"">Product Description:</strong></h2>
<p data-end=""621"" data-start=""281"">Celebrate this cozy winter season with warmth, elegance, and style through our <strong data-end=""394"" data-start=""360"">Winter Special Combo Gift Pack</strong>. Thoughtfully curated to bring joy and comfort, this exclusive combo includes a <strong data-end=""513"" data-start=""475"">50-hour playtime wireless neckband</strong>, <strong data-end=""543"" data-start=""515"">stylish festive earrings</strong>, a <strong data-end=""570"" data-start=""547"">premium oud perfume</strong>, and a <strong data-end=""618"" data-start=""578"">beautiful set of traditional bangles</strong>.</p>
<p data-end=""827"" data-start=""623"">Whether you're gifting for winter weddings, anniversaries, seasonal celebrations, or just expressing love, this Winter Combo Sale pack blends <strong data-end=""802"" data-start=""765"">technology, tradition, and luxury</strong> in one perfect bundle.</p>
<p data-end=""977"" data-start=""829"">This limited-time <strong data-end=""869"" data-start=""847"">Winter Combo Offer</strong> is designed to make gifting easier, meaningful, and extra special — just the way your loved one deserves.</p>
<hr data-end=""982"" data-start=""979"">
<h2 data-end=""1033"" data-start=""984"">❄️ <strong data-end=""1031"" data-start=""990"">Key Features &amp; Why Choose This Combo:</strong>
</h2>
<h3 data-end=""1084"" data-start=""1035""><strong data-end=""1082"" data-start=""1039"">✔ Wireless Neckband (70 Hours Playtime)</strong></h3>
<p data-end=""1246"" data-start=""1085"">Experience uninterrupted entertainment this winter with a long-lasting battery, crisp sound, and lightweight comfort — perfect for cozy music sessions and calls.<img width=""100%"" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/GRATITUDE_DESCRIPTION.jpg?v=1767778201""></p>
<h3 data-end=""1276"" data-start=""1248""><strong data-end=""1274"" data-start=""1252"">✔ Stylish Earrings</strong></h3>
<p data-end=""1390"" data-start=""1277"">Beautifully crafted earrings that match winter fashion trends, ideal for parties, functions, and festive outfits.<img src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/combo_description_earrings.jpg?v=1767792727"" alt="""" width=""100%""></p>
<h3 data-end=""1423"" data-start=""1392""><strong data-end=""1421"" data-start=""1396"">✔ Premium Oud Perfume</strong></h3>
<p data-end=""1528"" data-start=""1424"">A rich, long-lasting, winter-perfect fragrance that keeps you fresh, confident, and charismatic all day.<img width=""100%"" alt="""" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/33_31864ada-37ed-4757-b8fa-54207bcf6dfa.jpg?v=1757074572""></p>
<h3 data-end=""1569"" data-start=""1530""><strong data-end=""1567"" data-start=""1534"">✔ Elegant Traditional Bangles</strong></h3>
<p data-end=""1684"" data-start=""1570"">A beautiful accessory that adds the perfect traditional touch to winter festive looks, weddings, and celebrations.<img src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/combo_description_bangle.jpg?v=1767792726"" alt="""" width=""100%""></p>
<h3 data-end=""1720"" data-start=""1686""><strong data-end=""1718"" data-start=""1690"">✔ Winter Combo Gift Pack</strong></h3>
<p data-end=""1876"" data-start=""1721"">A complete set combining style, fragrance, tradition, and tech — perfect for gifting during winter sales, Christmas, New Year, or special winter occasions.</p>
<h3 data-end=""1909"" data-start=""1878""><strong data-end=""1907"" data-start=""1882"">✔ Perfect for Gifting</strong></h3>
<p data-end=""2051"" data-start=""1910"">Attractive packaging and a thoughtful product mix make this combo a delightful surprise for your wife, fiancée, mother, sister, or loved one.</p>
<hr data-end=""2056"" data-start=""2053"">
<h2 data-end=""2094"" data-start=""2058"">❄️ <strong data-end=""2092"" data-start=""2064"">Why Choose This Product?</strong>
</h2>
<p data-end=""2396"" data-start=""2095"">This <strong data-end=""2126"" data-start=""2100"">Winter Combo Sale Pack</strong> is more than just a gift — it’s a fusion of <strong data-end=""2224"" data-start=""2171"">modern lifestyle needs and classic festive beauty</strong>. From staying connected with the neckband to elevating style with jewelry and treating the senses with luxurious oud perfume, this combo ensures your gifting stands out.</p>
<p data-end=""2479"" data-start=""2398"">Perfect for creating warm and memorable winter moments with your loved one. ❤️✨</p>",Dreamvazaar,,,"Best Karwa Chauth gift ideas, Karwa Chauth gift combo, Karwa Chauth special gift set for wife, Karwa Chauth traditional and modern combo",TRUE,Perfume,Fresh,,,,,KC-CO-P5,0,,0,deny,manual,879.00,2199.00,TRUE,TRUE,,,,,,,,,g,,,,,active
clensta-body-spray-liit-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,Clensta Cuban Mojito Deodorant,"<h3>Product Title:</h3>
<h4>Clensta Cuban Mojito Deodorant – Long Lasting Fresh Mint &amp; Citrus Fragrance | Daily Use Body Spray</h4>
<hr>
<h3>Product Description:</h3>
<p>Stay fresh, confident, and invigorated all day long with the Clensta Body Spray Cuban Mojito Deodorant – a modern, long-lasting body spray designed for both men and women. Inspired by the vibrant and refreshing essence of the Cuban Mojito cocktail, this deodorant offers a unique blend of zesty lime, fresh mint, and subtle musky undertones that instantly energize your senses.</p>
<p>Whether you’re at work, exercising, or enjoying a night out, Clensta Body Spray keeps you smelling crisp and feeling revitalized for hours. Its non-sticky, lightweight formula ensures a smooth, comfortable application while providing effective odor protection and all-day freshness. The sleek and easy-to-carry design makes it ideal for on-the-go lifestyles.</p>
<hr>
<h3>Key Features</h3>
<ol>
<li>
<strong>Refreshing Cuban Mojito Fragrance:</strong>Clensta Body Spray features a bright and energizing scent inspired by the iconic Cuban Mojito — combining fresh lime, aromatic mint, and gentle musk. This unique blend creates an uplifting fragrance that works perfectly for all occasions, delivering a fresh, vibrant, and clean aroma throughout the day.<img width=""100%"" alt="""" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/222.jpg?v=1757748050"">
</li>
<li>
<strong>Long-Lasting Freshness:</strong>Designed for active lifestyles, this body spray provides up to 8–12 hours of continuous freshness. Whether you are commuting, working, or exercising, it helps you stay confidently fresh without the need for frequent reapplication.</li>
<li>
<strong>Unisex Formula – Perfect for Everyone:</strong>The carefully crafted scent and formula make it ideal for both men and women. It balances citrusy freshness and subtle musky tones in a way that appeals universally, making it a great gift choice or daily essential for all genders.</li>
<li>
<strong>Non-Sticky &amp; Lightweight:</strong>Clensta Body Spray absorbs quickly into the skin without leaving any sticky residue. The lightweight aerosol mist ensures a comfortable and pleasant application experience, keeping your skin feeling dry and refreshed at all times.</li>
<li>
<strong>Effective Odor Protection:</strong>More than just a fragrance, it acts as a powerful deodorant, effectively neutralizing body odor and preventing unpleasant smells throughout the day. Ideal for active individuals who demand long-lasting confidence.<img width=""100%"" alt="""" src=""https://cdn.shopify.com/s/files/1/0660/2712/6968/files/223_c4129f7b-3165-48db-b3e7-759cb0f01164.jpg?v=1757748066"">
</li>
<li>
<strong>Portable &amp; Travel-Friendly Design:</strong>With its compact and easy-to-carry packaging, this body spray is perfect for your bag, gym kit, or travel essentials. Stay fresh on the move — whether at the office, gym, or during outdoor adventures.</li>
</ol>
<hr>
<h3>Why Choose Clensta Cuban Mojito Body Spray?</h3>
<p>Clensta Body Spray Cuban Mojito is the perfect combination of fragrance, freshness, and performance. Unlike ordinary deodorants, it offers a unique, invigorating Cuban Mojito scent along with long-lasting deodorizing power in a lightweight, non-sticky formula suitable for all skin types.</p>
<p>Its unisex appeal, travel-ready design, and alcohol-free (or skin-friendly) formulation make it the ideal solution for those who want reliable freshness and a refreshing aroma throughout the day. Elevate your confidence, stay active, and enjoy a crisp, cool sensation whenever you need it.</p>",Dreamvazaar,,,"99 Deos, Best Deodorant for unisex, Clensta Cuban Mojito deodorant, Clensta deodorant, Cuban Mojito deodorant",TRUE,Title,Default Title,,,,,CL-CM-DE,0,,0,deny,manual,149.00,299.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/clensta-cuban_mojito.jpg?v=1767175708,1,,,,,,g,,,,,active
clensta-body-spray-liit-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaCubanMojito2.jpg?v=1767175708,2,,,,,,,,,,,
clensta-body-spray-liit-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaCubanMojito6.jpg?v=1767175708,3,,,,,,,,,,,
clensta-body-spray-liit-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaCubanMojito4.jpg?v=1767175708,4,,,,,,,,,,,
clensta-body-spray-liit-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaCubanMojito3.jpg?v=1767175708,5,,,,,,,,,,,
clensta-body-spray-liit-deodorant-long-lasting-perfume-all-day-freshness-for-men-women-copy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/2712/6968/files/ClenstaCubanMojito5.jpg?v=1767175708,6,,,,,,,,,,,
